p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,cluster,Identity
1.70E-05,0.562695434,0.243,0.066,0.234450779,Ltn1,138,MBN
1.72E-05,0.577765097,0.865,0.48,0.238211851,B52,138,MBN
1.80E-05,0.404522364,0.216,0.054,0.24931841,Flo1,138,MBN
1.83E-05,0.554762023,1,0.712,0.252639211,Hrb27C,138,MBN
1.86E-05,0.409752189,0.189,0.044,0.256645738,CG5282,138,MBN
1.93E-05,0.392058372,0.378,0.129,0.267010998,sr,138,MBN
2.14E-05,0.360958595,0.135,0.025,0.295490858,CG11367,138,MBN
2.15E-05,0.392994251,1,0.883,0.296682142,brp,138,MBN
2.19E-05,0.489364978,0.108,0.017,0.301934121,CG17768,138,MBN
2.19E-05,0.475451564,1,0.851,0.302963403,Ank2,138,MBN
2.22E-05,0.418352536,0.486,0.192,0.306592099,Apc,138,MBN
2.23E-05,0.416406305,0.135,0.025,0.308336551,Kdm4A,138,MBN
2.30E-05,0.28136683,0.297,0.089,0.318055116,Kap3,138,MBN
2.32E-05,0.444791727,0.919,0.459,0.320014176,brat,138,MBN
2.34E-05,0.304696614,0.351,0.113,0.323439664,RhoGDI,138,MBN
2.44E-05,0.308970621,0.892,0.46,0.337235242,dikar,138,MBN
2.46E-05,0.299306468,0.108,0.017,0.340042985,Oli,138,MBN
2.49E-05,0.625487966,0.514,0.217,0.343793217,e(y)3,138,MBN
2.50E-05,0.279864369,0.378,0.13,0.345138221,Eps-15,138,MBN
2.61E-05,0.252906696,0.514,0.201,0.359941232,Yeti,138,MBN
2.63E-05,0.366837003,0.459,0.175,0.363975579,CG5098,138,MBN
2.64E-05,0.464509274,0.189,0.045,0.365317562,Drp1,138,MBN
2.74E-05,0.36775028,0.622,0.264,0.378176757,CG42258,138,MBN
2.83E-05,0.507481402,0.486,0.2,0.391525496,CG34126,138,MBN
2.87E-05,0.405153,0.216,0.056,0.397020692,l(2)k05819,138,MBN
2.96E-05,0.281156505,0.108,0.017,0.409083638,Dic1,138,MBN
3.00E-05,0.389485404,0.324,0.103,0.414527087,yrt,138,MBN
3.35E-05,0.432550328,0.216,0.056,0.463176144,Nup214,138,MBN
3.38E-05,0.443717482,0.703,0.327,0.466461291,corto,138,MBN
3.39E-05,0.380006966,0.919,0.465,0.467895663,CaMKI,138,MBN
3.40E-05,0.44095521,0.135,0.026,0.469323223,SA,138,MBN
3.42E-05,0.388679872,0.297,0.091,0.472280006,mbt,138,MBN
3.54E-05,0.296034547,0.108,0.018,0.488914898,MED24,138,MBN
3.58E-05,0.278451254,0.324,0.105,0.495084276,Mtor,138,MBN
3.59E-05,0.345160351,0.757,0.347,0.495938034,jef,138,MBN
3.60E-05,0.360504898,0.297,0.093,0.497341629,Tgi,138,MBN
3.65E-05,0.460938129,0.297,0.094,0.50400032,CG13907,138,MBN
3.67E-05,0.364089549,0.108,0.018,0.506605961,cathD,138,MBN
3.70E-05,0.259306133,0.189,0.045,0.511647205,Atg13,138,MBN
3.77E-05,0.280329297,0.243,0.067,0.521184327,CG8475,138,MBN
3.81E-05,0.316671745,0.27,0.08,0.525943498,WASp,138,MBN
3.89E-05,0.30724392,0.541,0.222,0.537725299,Ubr3,138,MBN
4.01E-05,0.306124746,0.243,0.067,0.553481268,trc,138,MBN
4.07E-05,0.345453045,0.324,0.105,0.561888334,CG6912,138,MBN
4.11E-05,0.337914512,0.568,0.242,0.567189428,rno,138,MBN
4.16E-05,0.302797929,0.459,0.178,0.57442843,capt,138,MBN
4.17E-05,0.437013422,0.595,0.267,0.575569526,CG2926,138,MBN
4.20E-05,0.348616365,0.162,0.035,0.579565465,CG6664,138,MBN
4.35E-05,0.26495985,0.189,0.046,0.600651432,z,138,MBN
4.39E-05,0.32090986,0.135,0.026,0.606130128,CG11070,138,MBN
4.62E-05,0.270304042,0.459,0.175,0.637611719,mts,138,MBN
4.77E-05,0.301702157,0.405,0.147,0.658862819,axed,138,MBN
4.81E-05,0.458002278,0.811,0.399,0.664287195,l(3)neo38,138,MBN
5.04E-05,0.301470788,0.162,0.036,0.696038454,CG7739,138,MBN
5.17E-05,-2.717521789,0.108,0.413,0.714472612,CG44422,138,MBN
5.38E-05,0.384181003,0.216,0.058,0.74271996,Rop,138,MBN
5.41E-05,0.466141763,0.378,0.139,0.747889192,Vav,138,MBN
5.42E-05,0.264086729,0.243,0.069,0.748644811,Tak1,138,MBN
5.49E-05,0.374512089,0.189,0.047,0.758808763,Rtf1,138,MBN
5.50E-05,0.4069798,0.405,0.152,0.759842239,CG32549,138,MBN
5.63E-05,0.494023196,1,0.608,0.778453678,Eip75B,138,MBN
5.76E-05,0.294997952,0.108,0.018,0.795827722,NSD,138,MBN
5.91E-05,0.336248318,0.108,0.018,0.816693039,Chi,138,MBN
6.14E-05,0.261546063,0.622,0.275,0.84813734,CG11122,138,MBN
6.26E-05,0.385213,0.27,0.084,0.865330248,bsk,138,MBN
6.27E-05,0.371361279,0.378,0.137,0.865743236,Su(z)2,138,MBN
6.35E-05,0.280068128,0.27,0.082,0.877326839,Rcd1,138,MBN
6.44E-05,-1.974044555,0.676,0.68,0.889971715,Ten-m,138,MBN
6.57E-05,0.355069959,0.216,0.059,0.907448455,Fatp1,138,MBN
6.62E-05,0.251314349,0.243,0.07,0.914108671,CG12402,138,MBN
6.66E-05,-2.765192291,0.459,0.594,0.919591293,mbl,138,MBN
6.66E-05,0.484811888,0.189,0.048,0.919827106,Arl6IP1,138,MBN
6.74E-05,-2.373692927,0.351,0.552,0.931312585,SKIP,138,MBN
6.87E-05,0.386149397,0.919,0.494,0.949599397,Dscam1,138,MBN
7.08E-05,0.370182457,0.703,0.342,0.978494932,tyf,138,MBN
7.27E-05,0.42373462,0.892,0.474,1,Vha16-1,138,MBN
7.81E-05,0.38034115,0.486,0.204,1,side-VII,138,MBN
7.82E-05,0.584829882,1,0.672,1,nSyb,138,MBN
7.95E-05,-2.523326402,0.081,0.383,1,CG42594,138,MBN
7.96E-05,0.314606024,0.162,0.037,1,Tsp42Ee,138,MBN
8.00E-05,0.272290124,0.108,0.019,1,pins,138,MBN
8.02E-05,0.280878526,0.811,0.396,1,unc-13-4A,138,MBN
8.04E-05,0.291428009,0.108,0.019,1,E(var)3-9,138,MBN
8.43E-05,0.275087886,0.135,0.028,1,HDAC1,138,MBN
8.94E-05,0.300762575,0.189,0.048,1,msl-2,138,MBN
9.05E-05,0.444087153,0.162,0.038,1,CG14657,138,MBN
9.06E-05,0.300431153,0.486,0.205,1,lgs,138,MBN
9.36E-05,0.377805056,1,0.714,1,Tomosyn,138,MBN
9.43E-05,0.311540424,0.486,0.202,1,FoxK,138,MBN
9.55E-05,-2.186007219,0.108,0.413,1,kek2,138,MBN
9.61E-05,0.351864055,0.459,0.189,1,Trf4-1,138,MBN
9.67E-05,0.272133364,0.784,0.388,1,Caper,138,MBN
9.83E-05,0.373892132,0.243,0.073,1,Pino,138,MBN
9.87E-05,0.406814382,0.946,0.68,1,Pde1c,138,MBN
1.01E-04,0.522045752,0.162,0.038,1,Coa7,138,MBN
1.02E-04,0.263409519,0.216,0.06,1,not,138,MBN
1.02E-04,0.367906655,1,0.591,1,Alk,138,MBN
1.05E-04,0.328569724,0.27,0.086,1,CG11399,138,MBN
1.05E-04,0.276648906,0.27,0.084,1,cyst,138,MBN
1.11E-04,0.524895542,0.243,0.073,1,snz,138,MBN
1.14E-04,0.268661399,0.73,0.35,1,stx,138,MBN
1.20E-04,0.274001739,0.108,0.02,1,DNApol-iota,138,MBN
1.25E-04,0.334107652,0.946,0.489,1,PlexA,138,MBN
1.26E-04,-2.518884506,0.189,0.449,1,dpr11,138,MBN
1.26E-04,-0.335560464,0.622,0.249,1,CG43373,138,MBN
1.26E-04,0.251711183,0.297,0.098,1,CG8963,138,MBN
1.29E-04,0.2806281,0.162,0.039,1,CG17168,138,MBN
1.30E-04,0.322765957,0.595,0.268,1,wcy,138,MBN
1.31E-04,0.449105143,0.162,0.039,1,RpS6,138,MBN
1.31E-04,0.404691712,0.865,0.458,1,skd,138,MBN
1.32E-04,0.402274342,0.892,0.492,1,CG34357,138,MBN
1.33E-04,0.38757033,0.432,0.178,1,CG17321,138,MBN
1.33E-04,0.471772984,0.216,0.063,1,Vps26,138,MBN
1.35E-04,0.252389584,0.108,0.02,1,Hem,138,MBN
1.41E-04,0.305461822,0.514,0.221,1,Ubr1,138,MBN
1.42E-04,0.319983986,0.162,0.039,1,SMC3,138,MBN
1.44E-04,0.516174247,0.73,0.407,1,Zdhhc8,138,MBN
1.45E-04,0.286665115,0.568,0.253,1,CG12071,138,MBN
1.50E-04,0.317968244,0.919,0.5,1,CG43737,138,MBN
1.51E-04,0.257736646,0.135,0.029,1,CG42379,138,MBN
1.52E-04,0.414033257,0.865,0.467,1,CG13917,138,MBN
1.53E-04,0.464232362,0.351,0.13,1,CG10132,138,MBN
1.54E-04,0.260853537,0.459,0.193,1,CG44774,138,MBN
1.57E-04,0.315049801,0.27,0.088,1,CG7065,138,MBN
1.58E-04,0.706918085,0.216,0.066,1,CG7956,138,MBN
1.61E-04,0.271205594,0.162,0.039,1,jub,138,MBN
1.61E-04,-2.010781173,0.676,0.643,1,nAChRalpha7,138,MBN
1.68E-04,0.455052487,0.216,0.064,1,mib2,138,MBN
1.77E-04,0.348739532,1,0.9,1,l(3)80Fg,138,MBN
1.79E-04,0.352559233,0.324,0.118,1,CG14435,138,MBN
1.79E-04,0.317040939,0.189,0.051,1,Pnn,138,MBN
1.82E-04,0.367886922,0.135,0.03,1,fog,138,MBN
1.82E-04,0.254320945,0.351,0.131,1,CG9646,138,MBN
1.85E-04,-2.331585772,0,0.282,1,beat-Ic,138,MBN
1.88E-04,0.281073472,0.865,0.469,1,CG6700,138,MBN
1.96E-04,0.428364868,0.405,0.164,1,CG13293,138,MBN
2.05E-04,0.268603162,0.108,0.021,1,wmd,138,MBN
2.05E-04,0.297967101,0.703,0.347,1,Tl,138,MBN
2.08E-04,0.272897659,0.459,0.193,1,svr,138,MBN
2.19E-04,0.38472283,0.27,0.091,1,ocm,138,MBN
2.21E-04,0.396959854,0.919,0.521,1,pHCl-1,138,MBN
2.32E-04,0.262987233,0.838,0.441,1,trx,138,MBN
2.36E-04,0.344221637,0.243,0.077,1,GlcAT-S,138,MBN
2.47E-04,-0.538943734,1,0.905,1,Snap25,138,MBN
2.50E-04,0.437357019,0.27,0.091,1,CG12236,138,MBN
2.50E-04,0.265366679,0.784,0.402,1,Ptpmeg2,138,MBN
2.56E-04,0.334384897,0.108,0.021,1,CG45069,138,MBN
2.59E-04,0.250100767,0.162,0.041,1,Pmp70,138,MBN
2.67E-04,0.468035941,0.405,0.175,1,CG5746,138,MBN
2.71E-04,0.255544818,0.189,0.052,1,alpha-Catr,138,MBN
2.74E-04,0.424851811,1,0.869,1,Ten-a,138,MBN
2.81E-04,0.301423996,0.243,0.078,1,CG9368,138,MBN
2.87E-04,0.306302818,0.135,0.031,1,Chchd2,138,MBN
2.94E-04,0.341877951,0.568,0.261,1,chic,138,MBN
3.07E-04,0.297563127,0.108,0.021,1,Top3beta,138,MBN
3.09E-04,0.307884482,0.135,0.031,1,Suv3,138,MBN
3.14E-04,0.36896822,0.676,0.34,1,flw,138,MBN
3.26E-04,0.335325751,0.108,0.022,1,SCCRO3,138,MBN
3.29E-04,0.456403255,1,0.684,1,Cngl,138,MBN
3.32E-04,0.277774303,0.108,0.021,1,GlcT,138,MBN
3.37E-04,0.375207607,0.135,0.031,1,CR18275,138,MBN
3.52E-04,0.268925516,0.568,0.257,1,Dsp1,138,MBN
3.61E-04,0.375403981,0.189,0.054,1,Scm,138,MBN
3.69E-04,-1.137782277,0.892,0.729,1,Hk,138,MBN
3.78E-04,0.35995039,0.865,0.518,1,14-3-3epsilon,138,MBN
3.79E-04,0.453271148,0.135,0.032,1,CG8289,138,MBN
3.85E-04,-1.778762164,0.081,0.363,1,Teh1,138,MBN
3.85E-04,0.331167098,0.486,0.221,1,HnRNP-K,138,MBN
4.22E-04,0.298045129,0.73,0.376,1,faf,138,MBN
4.23E-04,0.33435345,0.216,0.068,1,EndoB,138,MBN
4.27E-04,0.400823486,0.892,0.498,1,chrb,138,MBN
4.35E-04,0.30659599,0.865,0.45,1,dtn,138,MBN
4.41E-04,0.280786988,0.135,0.032,1,FBti0020210,138,MBN
4.46E-04,0.305307342,0.108,0.022,1,Grip84,138,MBN
4.46E-04,-2.437221945,0.243,0.453,1,side,138,MBN
4.54E-04,0.33997757,0.216,0.068,1,mfrn,138,MBN
4.59E-04,0.278798505,0.162,0.043,1,atl,138,MBN
4.64E-04,0.319950875,0.676,0.349,1,Rab3,138,MBN
4.77E-04,0.269389579,0.189,0.055,1,CG12768,138,MBN
4.80E-04,0.473252012,0.946,0.691,1,shot,138,MBN
4.80E-04,0.285989165,0.27,0.095,1,Rab11,138,MBN
4.86E-04,0.307050593,0.162,0.043,1,CG13551,138,MBN
4.92E-04,0.263257402,0.514,0.238,1,GABA-B-R2,138,MBN
5.03E-04,0.284965755,0.865,0.49,1,larp,138,MBN
5.03E-04,0.364150421,0.135,0.033,1,Faf2,138,MBN
5.20E-04,-1.483081584,0.486,0.618,1,Ace,138,MBN
5.26E-04,0.288745219,0.459,0.209,1,Csk,138,MBN
5.28E-04,0.331423676,0.676,0.354,1,Khc-73,138,MBN
5.32E-04,0.368132047,0.946,0.591,1,trv,138,MBN
5.49E-04,0.255704759,0.189,0.056,1,CG7920,138,MBN
5.52E-04,0.363743612,0.189,0.056,1,CG10321,138,MBN
5.57E-04,0.352890436,0.135,0.033,1,sced,138,MBN
5.64E-04,0.366549101,0.162,0.044,1,CkIIalpha-i3,138,MBN
5.67E-04,-0.468190169,0.378,0.146,1,Ptip,138,MBN
5.72E-04,-2.110605945,0.162,0.41,1,hig,138,MBN
5.80E-04,0.302770757,0.135,0.033,1,CG5087,138,MBN
5.90E-04,0.378057918,0.243,0.084,1,Cds,138,MBN
5.98E-04,-1.91819105,0.081,0.336,1,sli,138,MBN
6.02E-04,0.44676456,0.216,0.071,1,CG2278,138,MBN
6.13E-04,0.306592706,0.514,0.241,1,Slik,138,MBN
6.16E-04,0.304712181,0.135,0.033,1,CG15772,138,MBN
6.22E-04,0.277940465,0.838,0.457,1,ctp,138,MBN
6.30E-04,0.269759836,0.486,0.233,1,tacc,138,MBN
6.36E-04,0.268043751,0.162,0.044,1,CG12099,138,MBN
6.82E-04,0.324397528,0.27,0.097,1,ear,138,MBN
8.16E-04,0.330376721,0.973,0.604,1,side-VI,138,MBN
8.33E-04,-1.067281,0.892,0.748,1,CadN,138,MBN
8.51E-04,0.265691364,0.649,0.338,1,wrd,138,MBN
8.64E-04,0.276876193,0.946,0.565,1,nej,138,MBN
8.67E-04,0.277512198,0.243,0.085,1,CG14440,138,MBN
8.72E-04,0.397535773,0.189,0.059,1,CG30020,138,MBN
8.79E-04,0.307723313,0.216,0.072,1,CG9636,138,MBN
8.96E-04,-0.274870006,0.595,0.258,1,NK7.1,138,MBN
0.001045432,-1.957716379,0.405,0.531,1,nAChRalpha3,138,MBN
0.001051382,-0.878915104,0.838,0.761,1,Sap47,138,MBN
0.001076098,0.304684454,0.108,0.025,1,FBti0063007,138,MBN
0.001083234,0.27514283,0.189,0.059,1,Hsf,138,MBN
0.001095889,0.251328427,0.216,0.072,1,CG4022,138,MBN
0.001161781,0.271321798,0.324,0.13,1,CG11317,138,MBN
0.001162147,0.348973354,0.189,0.06,1,asRNA:CR44894,138,MBN
0.001167802,0.261257146,0.189,0.059,1,TBC1D16,138,MBN
0.001170899,0.284896108,0.405,0.182,1,twin,138,MBN
0.001185267,-0.281750515,0.676,0.302,1,Octbeta3R,138,MBN
0.001236447,0.393071981,0.297,0.12,1,Taf1,138,MBN
0.00124396,0.263491096,0.108,0.025,1,mip120,138,MBN
0.001306703,0.305871374,0.351,0.151,1,Eip74EF,138,MBN
0.001320967,0.265409904,0.108,0.025,1,LTV1,138,MBN
0.001343578,-0.390010619,0.486,0.205,1,DIP-kappa,138,MBN
0.001441938,0.302190001,0.27,0.105,1,smg,138,MBN
0.001450867,0.305799584,0.216,0.074,1,PCB,138,MBN
0.001562567,0.453223024,0.297,0.123,1,Bsg25D,138,MBN
0.001579649,0.498872939,0.162,0.049,1,CG31694,138,MBN
0.001622078,0.428745461,0.108,0.026,1,Cand1,138,MBN
0.001627943,0.279259744,0.486,0.247,1,Pdk1,138,MBN
0.001656687,0.366276706,0.162,0.049,1,lmgB,138,MBN
0.001683988,0.318931596,0.973,0.601,1,nAChRalpha1,138,MBN
0.001690683,-1.930037344,0,0.214,1,DIP-delta,138,MBN
0.001701957,-1.592424901,0.378,0.548,1,CG45002,138,MBN
0.00170763,0.313260515,0.108,0.026,1,CG11857,138,MBN
0.001714596,-2.250179023,0.243,0.425,1,CG17716,138,MBN
0.001728645,0.286521656,0.216,0.076,1,CG14562,138,MBN
0.001772216,0.28656427,0.162,0.048,1,eIF3a,138,MBN
0.001807685,0.504499155,0.135,0.038,1,Uck,138,MBN
0.001808305,-1.792705513,0.378,0.516,1,msi,138,MBN
0.001809362,0.264879587,0.189,0.062,1,Klc,138,MBN
0.001926368,0.252567709,0.162,0.05,1,Sf3b3,138,MBN
0.001985743,-0.684724456,0.946,0.797,1,Srrm234,138,MBN
0.002118079,0.365197476,0.351,0.156,1,slpr,138,MBN
0.002165968,0.28570368,0.108,0.026,1,CG6843,138,MBN
0.002174305,0.259467278,0.946,0.567,1,Galphao,138,MBN
0.002226767,0.30892525,0.108,0.027,1,Rab6,138,MBN
0.002277694,0.333370663,0.243,0.093,1,anchor,138,MBN
0.002338101,0.318890469,0.486,0.244,1,Top1,138,MBN
0.002451073,0.341319878,0.243,0.094,1,Su(dx),138,MBN
0.002470988,0.309206383,0.162,0.051,1,Fis1,138,MBN
0.002478746,0.318687616,0.243,0.091,1,eIF1A,138,MBN
0.002601159,0.297089392,0.946,0.617,1,SLO2,138,MBN
0.002659505,-2.276685138,0.189,0.381,1,fred,138,MBN
0.002861517,0.303086653,0.919,0.615,1,CG42260,138,MBN
0.002864973,-0.652319314,1,0.804,1,CASK,138,MBN
0.003060151,-1.903206119,0.108,0.308,1,Ddr,138,MBN
0.003349672,0.275128637,0.946,0.594,1,Unr,138,MBN
0.00341367,0.297661847,1,0.779,1,aqz,138,MBN
0.003525475,-0.363717991,0.622,0.292,1,Ccn,138,MBN
0.003600387,-0.680461752,0.973,0.873,1,Msp300,138,MBN
0.003857979,0.314118447,0.297,0.126,1,Toll-7,138,MBN
0.003940826,0.497509243,0.162,0.056,1,FBti0019148,138,MBN
0.004094063,-0.592334151,0.973,0.866,1,Lar,138,MBN
0.004175577,0.362621416,0.108,0.029,1,CG32428,138,MBN
0.004248147,-0.278421987,0.595,0.288,1,cno,138,MBN
0.004267583,0.451084589,0.297,0.133,1,Usp47,138,MBN
0.004350249,-1.962975112,0.054,0.249,1,Trim9,138,MBN
0.004439059,-1.732898465,0.216,0.393,1,ths,138,MBN
0.004582818,-1.694304194,0.108,0.306,1,Ptp10D,138,MBN
0.004630946,0.252343865,0.135,0.042,1,fs(1)K10,138,MBN
0.004707002,0.263680631,0.351,0.167,1,hyd,138,MBN
0.004866954,0.304904419,0.162,0.056,1,dlt,138,MBN
0.004920221,-2.031919663,0.162,0.341,1,beat-Ib,138,MBN
0.005127956,0.292225423,0.108,0.03,1,Ctl2,138,MBN
0.00536867,0.290012441,0.243,0.1,1,Slmap,138,MBN
0.005481541,-3.174809505,0.081,0.273,1,br,138,MBN
0.005537046,-1.563145972,0,0.174,1,CG34393,138,MBN
0.005552484,-1.828184177,0.243,0.4,1,sns,138,MBN
0.005939173,0.306899854,0.243,0.103,1,CG4266,138,MBN
0.005955515,-1.641453142,0.135,0.326,1,smal,138,MBN
0.005976669,0.285947157,0.162,0.057,1,TMEM216,138,MBN
0.005993046,-2.340854522,0.054,0.236,1,Lim1,138,MBN
0.007016964,-1.600531889,0,0.166,1,Neto,138,MBN
0.00702448,-0.273122866,0.486,0.235,1,DOR,138,MBN
0.007225294,0.301097639,0.162,0.057,1,mxc,138,MBN
0.007466284,0.269616139,1,0.787,1,mmd,138,MBN
0.007578081,-0.446479496,0.703,0.373,1,Patronin,138,MBN
0.008595456,-1.994953331,0.162,0.33,1,dpr1,138,MBN
0.009565283,0.288535549,0.622,0.353,1,spir,138,MBN
1.19E-290,2.075338756,0.939,0.02,1.65E-286,FBti0020260,139,139
8.13E-246,1.510162105,0.606,0.01,1.12E-241,RR48319-transposable-element,139,139
3.99E-141,2.043837853,0.879,0.037,5.51E-137,FBti0019396,139,139
2.45E-40,0.362920421,0.121,0.002,3.38E-36,GXIVsPLA2,139,139
2.01E-27,1.053897624,0.364,0.032,2.78E-23,FBti0020210,139,139
1.14E-21,0.830059434,0.242,0.018,1.57E-17,FBti0019422,139,139
4.29E-21,0.639416888,0.121,0.005,5.93E-17,CG6712,139,139
2.07E-14,0.576074048,0.152,0.011,2.86E-10,FBti0019187,139,139
8.98E-14,0.275729797,0.121,0.008,1.24E-09,CG6758,139,139
4.66E-13,0.660509332,0.333,0.051,6.44E-09,5PtaseI,139,139
1.39E-12,0.431850769,0.152,0.013,1.93E-08,Tim9b,139,139
1.61E-12,0.581196535,0.212,0.024,2.23E-08,FBti0019025,139,139
5.55E-12,0.458378137,0.212,0.024,7.66E-08,FBti0063007,139,139
8.49E-12,0.722803311,0.242,0.032,1.17E-07,FBti0019043,139,139
3.88E-11,0.547370699,0.212,0.026,5.36E-07,CG11070,139,139
6.02E-11,0.596188026,0.394,0.078,8.32E-07,Nop17l,139,139
6.29E-11,0.3405925,0.121,0.01,8.69E-07,Unc-115b,139,139
9.07E-11,0.451082629,0.121,0.01,1.25E-06,FBti0020417,139,139
5.98E-10,0.446468362,0.303,0.053,8.26E-06,CG16953,139,139
7.13E-10,0.458101114,0.364,0.073,9.85E-06,CanB,139,139
1.53E-09,0.507335912,0.182,0.023,2.11E-05,Obp85a,139,139
3.20E-09,0.619299623,0.333,0.067,4.42E-05,CG7492,139,139
9.06E-09,0.613576423,0.606,0.188,1.25E-04,CG14853,139,139
9.61E-09,0.558493921,0.424,0.104,1.33E-04,lncRNA:CR44922,139,139
1.03E-08,0.548625393,0.333,0.071,1.42E-04,Fer1HCH,139,139
1.20E-08,0.522462788,0.485,0.131,1.66E-04,Socs36E,139,139
1.62E-08,0.4753084,0.152,0.018,2.23E-04,RpS4,139,139
2.32E-08,0.528286614,0.333,0.073,3.21E-04,Ire1,139,139
2.40E-08,0.581574758,0.364,0.085,3.31E-04,CG4768,139,139
2.78E-08,0.429680674,0.212,0.034,3.84E-04,Pal1,139,139
3.04E-08,0.432619191,0.242,0.043,4.20E-04,DCTN1-p150,139,139
5.28E-08,0.617001791,0.212,0.035,7.30E-04,CG8944,139,139
5.82E-08,0.617611074,0.121,0.013,8.04E-04,HGTX,139,139
6.21E-08,0.377776499,0.182,0.027,8.58E-04,CG2790,139,139
6.62E-08,0.946827236,0.636,0.219,9.14E-04,Pzl,139,139
7.22E-08,0.550537206,0.273,0.056,9.98E-04,FBti0019148,139,139
7.86E-08,0.349751063,0.121,0.013,0.001086219,CG11586,139,139
8.79E-08,0.819032668,0.212,0.037,0.001214573,Tailor,139,139
9.73E-08,0.310855475,0.121,0.013,0.001343997,rdgBbeta,139,139
1.04E-07,0.286576326,0.121,0.013,0.001442486,RR48314-transposable-element,139,139
1.05E-07,0.323615501,0.121,0.013,0.001448683,CG9004,139,139
1.36E-07,0.456957445,0.636,0.212,0.001880892,tipE,139,139
1.44E-07,0.38584202,0.424,0.115,0.001985524,Crag,139,139
1.79E-07,0.492131147,0.182,0.029,0.002466949,FBti0019051,139,139
1.83E-07,0.305975489,0.121,0.014,0.002526578,TBCD,139,139
2.02E-07,0.980462385,0.242,0.048,0.002791935,Hnf4,139,139
2.13E-07,0.287838311,0.182,0.029,0.002946968,Agpat2,139,139
2.41E-07,0.730722838,0.879,0.384,0.003332021,Acn,139,139
2.62E-07,0.390507851,0.152,0.021,0.003622567,Pgant1,139,139
3.07E-07,0.564377036,0.364,0.094,0.004235351,Golgin245,139,139
3.51E-07,0.456070148,0.152,0.022,0.004845999,CG1416,139,139
4.15E-07,0.528683859,0.576,0.188,0.005736584,dpr2,139,139
4.68E-07,0.332442105,0.182,0.03,0.006460979,CG14015,139,139
4.94E-07,0.379099534,0.576,0.191,0.006826465,CG32333,139,139
4.96E-07,0.46502665,0.424,0.123,0.006856267,Klp98A,139,139
5.00E-07,0.599781235,0.636,0.238,0.006913704,GramD1B,139,139
8.50E-07,0.461352936,0.636,0.225,0.011749175,CG43102,139,139
9.01E-07,0.493721639,0.848,0.343,0.012444576,bma,139,139
9.17E-07,0.372894227,0.152,0.023,0.012668356,FBti0019285,139,139
1.11E-06,0.419291472,0.121,0.016,0.015299219,CG8042,139,139
1.19E-06,0.265372602,0.121,0.016,0.016377526,Ent1,139,139
1.20E-06,0.51028966,0.455,0.142,0.016557612,CG42353,139,139
1.38E-06,0.483055598,0.485,0.157,0.019050349,CG33111,139,139
1.43E-06,0.423207105,0.515,0.172,0.019755674,arr,139,139
1.56E-06,0.402757598,0.636,0.239,0.02150254,CG10353,139,139
1.60E-06,0.516166962,0.606,0.219,0.02208222,Akap200,139,139
1.61E-06,0.64693108,0.212,0.043,0.022294975,CG30069,139,139
1.65E-06,0.412966672,0.394,0.114,0.022791751,Roc2,139,139
1.67E-06,0.30348942,0.667,0.244,0.023101483,Atf6,139,139
1.71E-06,0.350057379,0.333,0.087,0.023611544,CG10984,139,139
1.72E-06,0.585745229,0.242,0.053,0.023765323,HDAC6,139,139
1.73E-06,0.349618042,0.182,0.032,0.02396408,su(f),139,139
1.75E-06,0.352115311,0.152,0.024,0.024171216,FBti0019027,139,139
1.87E-06,0.585972543,0.424,0.133,0.0257886,Hsc70-3,139,139
2.07E-06,0.395000092,0.242,0.053,0.028553369,cmb,139,139
2.33E-06,0.608908748,0.576,0.216,0.032219391,Jarid2,139,139
2.43E-06,0.659375758,0.152,0.024,0.033538811,Shrm,139,139
2.52E-06,0.410570086,0.152,0.024,0.03481313,FBti0019022,139,139
2.85E-06,0.533232878,0.303,0.079,0.039343757,Akt1,139,139
2.85E-06,0.607223407,0.333,0.093,0.039424574,lncRNA:CR45758,139,139
2.88E-06,0.396946737,0.364,0.105,0.039755262,smg,139,139
2.95E-06,0.499241696,0.818,0.359,0.04075975,CG8108,139,139
3.03E-06,0.581875266,0.879,0.394,0.041793628,Ae2,139,139
3.76E-06,0.31402063,0.242,0.054,0.052011231,Elys,139,139
3.79E-06,0.501792691,0.788,0.345,0.052337128,cass,139,139
4.20E-06,0.309217525,0.606,0.221,0.058037111,Ubr1,139,139
4.34E-06,0.62178237,0.182,0.035,0.059967972,CG1407,139,139
4.43E-06,0.329610911,0.121,0.017,0.061254404,FBti0020388,139,139
4.43E-06,0.523508573,0.515,0.187,0.061266938,CG9328,139,139
4.65E-06,0.555402201,0.212,0.044,0.064283432,apolpp,139,139
5.35E-06,0.464095501,0.242,0.056,0.073919968,Cp110,139,139
5.40E-06,0.368157994,0.121,0.017,0.074630405,28SrRNA-Psi:CR45855,139,139
5.67E-06,0.526671506,0.515,0.188,0.078367775,grp,139,139
5.99E-06,0.498252023,0.212,0.046,0.082774176,z,139,139
6.02E-06,0.409368284,0.121,0.017,0.083137848,CG12128,139,139
6.98E-06,0.335716117,0.606,0.23,0.096440671,pho,139,139
7.10E-06,0.301237438,0.242,0.057,0.098146638,Npl4,139,139
7.65E-06,0.593197277,0.424,0.144,0.105622624,CG13995,139,139
7.79E-06,0.472309403,0.424,0.138,0.107579922,Usp7,139,139
7.88E-06,0.386741679,0.121,0.018,0.10880173,FBti0019205,139,139
